2021-03-19 13:36:28.557  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.EternalPassRewardTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.557  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.EternalPassWeekMissionTAbleRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.557  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.ExchangeItemEventTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.558  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.ExpeditionProcessTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.558  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.FieldDungeonBuyCountTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.558  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.FieldDungeonMonsterWaveInfoTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.558  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.FieldDungeonRewardItemTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.558  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.FieldDungeonRewardProbabilityTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.559  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.FieldDungeonRewardTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.559  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.FieldDungeonShopTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.559  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.FieldMonsterInfoTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.559  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.FieldObjectInfoTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.560  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.GiftBoxItemInfoTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.560  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.GiftTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.561  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.GotchaCharacterTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.562  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.GotchaEtcTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.562  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.GotchaStep1TableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.563  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.GotchaStep2TableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.564  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.GotchaTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.564  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.HeroEquipmentClassProbabilityTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.564  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.HeroEquipmentProductionExpandTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.565  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.HeroEquipmentProductionTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.565  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.HeroEquipmentsPromotionTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.565  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.HeroEquipmentsTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.566  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.HeroTowerStageTableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2021-03-19 13:36:28.567  INFO(24244)[restartedMain] [o.s.d.r.c.RepositoryConfigurationExtensionSupport:348] Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.onlyonegames.eternalfantasia.domain.model.gamedatas.HerostableRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
